0.0;1.9630553566917657
1.00250626566;2.0015692606874795
2.00501253133;2.0386182080744035
3.00751879699;2.073900458995611
4.01002506266;2.1071289853136363
5.01253132832;2.1380320627810856
6.01503759398;2.1663538850916852
7.01754385965;2.1918552160469615
8.02005012531;2.214314093630521
9.02255639098;2.2335265969020823
10.0250626566;2.249307683283927
11.0275689223;2.2614920999930157
12.030075188;2.2699353690611366
13.0325814536;2.274514840585594
14.0350877193;2.275130803588893
15.037593985;2.271707638190514
16.0401002506;2.2641949867980546
17.0426065163;2.252568915842052
18.045112782;2.2368330333927244
19.0476190476;2.2170195220443176
20.0501253133;2.1931900410236524
21.0526315789;2.1654364469134397
22.0551378446;2.1338812790552786
23.0576441103;2.09867795401356
24.0601503759;2.060010613838594
25.0626566416;2.0180935756344742
26.0651629073;1.9731703354163148
27.0676691729;1.9255120876286125
28.0701754386;1.8754157330437347
29.0726817043;1.8232013619369491
30.0751879699;1.769209216107782
31.0776942356;1.7137961519315827
32.0802005013;1.6573316464127223
33.0827067669;1.6001934082185214
34.0852130326;1.542762674810694
35.0877192982;1.4854192939041682
36.0902255639;1.4285367014369046
37.0927318296;1.3724769180108845
38.0952380952;1.3175856905554049
39.0977443609;1.264187905252653
40.1002506266;1.2125833913871522
41.1027568922;1.1630432239502049
42.1052631579;1.11580661613741
43.1077694236;1.0710784722428484
44.1102756892;1.0290276480570297
45.1127819549;0.98978594105668
46.1152882206;0.9534478078219397
47.1177944862;0.9200707825596028
48.1203007519;0.8896765495171164
49.1228070175;0.862252604371777
50.1253132832;0.837754426013429
51.1278195489;0.8161080708391927
52.1303258145;0.7972130967762042
53.1328320802;0.7809457235069399
54.1353383459;0.7671621383385642
55.1378446115;0.7557018632254853
56.1403508772;0.7463911069251382
57.1428571429;0.7390460364140348
58.1453634085;0.7334759128108352
59.1478696742;0.7294860485067449
60.1503759398;0.7268805534450504
61.1528822055;0.7254648490842306
62.1553884712;0.7250479381995903
63.1578947368;0.725444427113177
64.1604010025;0.7264763040759927
65.1629072682;0.727974483329292
66.1654135338;0.7297801288789775
67.1679197995;0.7317457753146108
68.1704260652;0.7337362652118092
69.1729323308;0.7356295239127908
70.1754385965;0.7373171929312724
71.1779448622;0.7387051430201471
72.1804511278;0.7397138872101653
73.1829573935;0.7402789129994127
74.1854636591;0.7403509514550952
75.1879699248;0.7398961993728008
76.1904761905;0.7388965088988034
77.1929824561;0.7373495572171078
78.1954887218;0.73526900707894
79.1979949875;0.7326846671394727
80.2005012531;0.7296426592847854
81.2030075188;0.7262055983919656
82.2055137845;0.7224527882698205
83.2080200501;0.718480435873961
84.2105263158;0.7144018842703239
85.2130325815;0.7103478632249504
86.2155388471;0.7064667547120775
87.2180451128;0.7029248690437042
88.2205513784;0.6999067257179029
89.2230576441;0.6976153314474052
90.2255639098;0.6962724461530884
91.2280701754;0.6961188259802251
92.2305764411;0.6974144306133004
93.2330827068;0.7004385803263896
94.2355889724;0.7054900463143571
95.2380952381;0.7128870559148219
96.2406015038;0.7229671923684151
97.2431077694;0.7360871667992671
98.2456140351;0.752622438161853
99.2481203008;0.7729666550365173
100.250626566;0.7975308914172097
101.253132832;0.8267426470851155
102.255639098;0.8610445818764664
103.258145363;0.9008929522193357
104.260651629;0.9467557178312337
105.263157895;0.9991102865464264
106.26566416;1.0584408659973883
107.268170426;1.1252353924345375
108.270676692;1.199982009461297
109.273182957;1.2831650730169475
110.275689223;1.3752606636811993
111.278195489;1.4767315934141774
112.280701754;1.5880219012774126
113.28320802;1.709550841572792
114.285714286;1.841706378220014
115.288220551;1.9848382110584244
116.290726817;2.139250373043879
117.293233083;2.305193451894115
118.295739348;2.482856505430519
119.298245614;2.6723587564132005
120.30075188;2.873741169743214
121.303258145;3.08695803211353
122.305764411;3.3118686710677925
123.308270677;3.548229466457767
124.310776942;3.7956863219184647
125.313283208;4.053767776619607
126.315789474;4.32187894761335
127.318295739;4.59929650000052
128.320802005;4.885164845336833
129.323308271;5.178493767701565
130.325814536;5.478157671228182
131.328320802;5.782896632303507
132.330827068;6.091319423819775
133.333333333;6.401908657644888
134.335839599;6.713028164780805
135.338345865;7.022932700515482
136.34085213;7.329780024332493
137.343358396;7.631645361598739
138.345864662;7.926538206376051
139.348370927;8.212421372478307
140.350877193;8.48723214364615
141.353383459;8.74890531415076
142.355889724;8.995397849219465
143.35839599;9.224714831656742
144.360902256;9.43493629853082
145.363408521;9.624244511830515
146.365914787;9.790951152012015
147.368421053;9.933523876190492
148.370927318;10.050611646546171
149.373433584;10.141068212645894
150.37593985;10.203973127132036
151.378446115;10.238649690608325
152.380952381;10.244679260945745
153.383458647;10.221911426085635
154.385964912;10.170469627917383
155.388471178;10.090751936621274
156.390977444;9.983426806995839
157.393483709;9.849423796054193
158.395989975;9.68991937836931
159.398496241;9.50631815486111
160.401002506;9.300229903814472
161.403508772;9.073443061630092
162.406015038;8.827895337405598
163.408521303;8.56564225336008
164.411027569;8.288824457528792
165.413533835;7.999634673389608
166.4160401;7.700285132826872
167.418546366;7.392976286128895
168.421052632;7.079867499719375
169.423558897;6.763050344918488
170.426065163;6.444524956265693
171.428571429;6.126179803420246
172.431077694;5.809775083941811
173.43358396;5.496929812299895
174.436090226;5.189112559192309
175.438596491;4.8876356892649975
176.441102757;4.593652857745037
177.443609023;4.308159458969786
178.446115288;4.031995672602653
179.448621554;3.7658517255920514
180.45112782;3.5102749778671014
181.453634085;3.265678444957533
182.456140351;3.032350388393957
183.458646617;2.8104646319871898
184.461152882;2.6000912960729927
185.463659148;2.4012076799391324
186.466165414;2.2137090626478506
187.468671679;2.037419232434139
188.471177945;1.8721005933032726
189.473684211;1.7174637332642926
190.476190476;1.5731763710702487
191.478696742;1.4388716269507256
192.481203008;1.3141555874371726
193.483709273;1.1986141550188276
194.486215539;1.0918191902024055
195.488721805;0.993333966864859
196.49122807;0.9027179719347322
197.493734336;0.819531087799224
198.496240602;0.743337200804323
199.498746867;0.6737072821794371
200.501253133;0.6102219890367994
201.503759398;0.5524738330998762
202.506265664;0.5000689637973352
203.50877193;0.4526286105754273
204.511278195;0.40979022694936335
205.513784461;0.3712083761148896
206.516290727;0.33655539502326937
207.518796992;0.3055218708047824
208.521303258;0.27781696040023074
209.523809524;0.2531685812966797
210.526315789;0.23132349841379143
211.528822055;0.21204732948565574
212.531328321;0.19512448875216448
213.533834586;0.1803580864252881
214.536340852;0.16756979923251686
215.538847118;0.15659972535910244
216.541353383;0.14730623530441786
217.543859649;0.13956582852402694
218.546365915;0.133273004233282
219.54887218;0.12834015338388233
220.551378446;0.12469747757387271
221.553884712;0.1222929394950321
222.556390977;0.12109224843986954
223.558897243;0.12107888336333406
224.561403509;0.12225415500137651
225.563909774;0.12463730756886278
226.56641604;0.12826565957200475
227.568922306;0.13319478225415327
228.571428571;0.13949871312703588
229.573934837;0.14727020090066587
230.576441103;0.15662097689254978
231.578947368;0.1676820466488603
232.581453634;0.1806039940257335
233.5839599;0.19555728833730368
234.586466165;0.21273258335925474
235.588972431;0.23234099496535873
236.591478697;0.2546143419552512
237.593984962;0.2798053321943848
238.596491228;0.30818767352701665
239.598997494;0.3400560860429637
240.601503759;0.37572618919115697
241.604010025;0.4155342339623552
242.606516291;0.45983664694977816
243.609022556;0.5090093495983997
244.611528822;0.5634468124525615
245.614035088;0.6235608008150545
246.616541353;0.6897787650773786
247.619047619;0.7625418262437778
248.621553885;0.8423023050627553
249.62406015;0.92952074195168
250.626566416;1.0246623548488798
251.629072682;1.1281928835897894
252.631578947;1.240573772755709
253.634085213;1.3622566505908154
254.636591479;1.4936770699499429
255.639097744;1.6352474887509043
256.64160401;1.7873494824595664
257.644110276;1.9503252000765146
258.646616541;2.1244680981650523
259.649122807;2.3100130147630322
260.651629073;2.507125676458593
261.654135338;2.7158917671342846
262.656641604;2.9363057252372533
263.65914787;3.16825947690216
264.661654135;3.4115313534326397
265.664160401;3.6657754817211785
266.666666667;3.930511972953642
267.669172932;4.2051182658567265
268.671679198;4.488822003020915
269.674185464;4.780695829589181
270.676691729;5.079654500064101
271.679197995;5.384454658710497
272.681704261;5.693697620174065
273.684210526;6.005835418517108
274.686716792;6.319180315021529
275.689223058;6.631917859257091
276.691729323;6.942123486890492
277.694235589;7.2477825157419495
278.696741855;7.546813274146732
279.69924812;7.837092969167937
280.701754386;8.11648578359703
281.704260652;8.382872586955894
282.706766917;8.634181563330621
283.709273183;8.868419003185423
284.711779449;9.083699481112308
285.714285714;9.278274648632422
286.71679198;9.45055991043937
287.719298246;9.59915832153465
288.721804511;9.722881137359717
289.724310777;9.820764563597914
290.726817043;9.892082380146045
291.729323308;9.936354247782452
